vic
2D;;;;;0.125
30;;;;;0.15873015873015872
31;;;;;0.37037037037037035
35;;;;;0.6666666666666666
36;;;;;0.4
CORDIAL;;;;;0.5
39;;;;;1.0
REPATRIATES;;;;;0.16666666666666666
3D;;;;;0.07692307692307693
CRIMINALCOURT;;;;;0.5
41;;;;;0.3333333333333333
42;;;;;0.5
45;;;;;0.1875
46;;;;;0.6666666666666666
48;;;;;0.5
LEMOS;;;;;0.02631578947368421
54;;;;;0.5
OFTHEM;;;;;0.25
TUESDAY;;;;;0.05263157894736842
PEOPLEWITH;;;;;0.25
PREMISES;;;;;1.0
60;;;;;0.07142857142857142
VENEZUELAN;;;;;0.14705882352941177
LATEST;;;;;0.07692307692307693
PERPETRATORS;;;;;0.25
CAPITAL;;;;;0.07627118644067797
89;;;;;0.19289340101522842
AIRPORT;;;;;0.15
INCIDENT;;;;;0.0958904109589041
CLOSELY;;;;;0.1875
90;;;;;0.21025641025641026
TYPE;;;;;0.13793103448275862
JAMUS;;;;;0.5
TAKEHIM;;;;;1.0
SCOTLANDYARD;;;;;0.5
SOLELY;;;;;0.5
PARTYPRESIDENTIAL;;;;;0.5
MARCELA;;;;;0.45454545454545453
TASON;;;;;0.45454545454545453
RESPECTIVELY;;;;;0.11764705882352941
DAS;;;;;0.34782608695652173
DAY;;;;;0.041666666666666664
POLICEREPORTED;;;;;1.0
SECRETARY;;;;;0.2
GELIGNITE;;;;;1.0
INTERVIEWED;;;;;0.4
ISWHAT;;;;;0.2
HOSTIGAL;;;;;0.25
INDIFFERENT;;;;;0.5
GUATEMALAN;;;;;0.08888888888888889
RESTREPO;;;;;0.25
PRECINCT;;;;;0.5
STRICTSECURITY;;;;;1.0
DEC;;;;;0.21428571428571427
DEL;;;;;0.041666666666666664
MARXIST-LENINIST;;;;;0.4
BREEDERS;;;;;0.3
THING;;;;;0.047619047619047616
THINK;;;;;0.012345679012345678
SHOTS;;;;;0.11764705882352941
AN;;;;;0.07678244972577697
AP;;;;;0.15384615384615385
AS;;;;;0.10662525879917184
AT;;;;;0.0876979293544458
THATADVOCATED;;;;;1.0
SHOWN;;;;;0.05263157894736842
BE;;;;;0.027472527472527472
ELMER;;;;;0.3333333333333333
SHOWS;;;;;0.09090909090909091
SOUTHWEST;;;;;0.2
TOTHIS;;;;;0.25
WORKERSUNION;;;;;0.3333333333333333
ONSENATOR;;;;;1.0
SERVANTS;;;;;0.3333333333333333
BY;;;;;0.08757297748123437
COMMAND;;;;;0.03389830508474576
DID;;;;;0.049079754601226995
ISSIMILAR;;;;;1.0
DA;;;;;0.25
DC;;;;;0.3333333333333333
DE;;;;;0.17699115044247787
DO;;;;;0.019083969465648856
DR;;;;;0.043478260869565216
THISINTERNATIONAL;;;;;0.3333333333333333
EL;;;;;0.07520891364902507
SUPERVISOR;;;;;0.15384615384615385
DAMAGE;;;;;0.027777777777777776
GUERRILLA;;;;;0.04504504504504504
RELOJ;;;;;0.25
DECLARED;;;;;0.10526315789473684
INTELLECTUALS;;;;;0.041666666666666664
DOCTORS;;;;;0.2
WOLFF;;;;;0.16666666666666666
SHORT;;;;;0.08333333333333333
HE;;;;;0.05128205128205128
HERACLIDESSUCRE;;;;;0.4
DUTCHREPORTER;;;;;1.0
AIRPLANE;;;;;0.14285714285714285
IF;;;;;0.02577319587628866
FIELDS;;;;;0.1111111111111111
IN;;;;;0.0847457627118644
IS;;;;;0.035629453681710214
THEIRRATIONALITY;;;;;1.0
IT;;;;;0.039908779931584946
DPA;;;;;0.14285714285714285
PLOTTED;;;;;1.0
KG;;;;;0.5
WAIT;;;;;0.5
DR.;;;;;0.42857142857142855
KM;;;;;0.1206896551724138
PLANTED;;;;;0.2222222222222222
LA;;;;;0.09243697478991597
LI;;;;;0.25
THIRD;;;;;0.06451612903225806
ME;;;;;0.03333333333333333
REASON;;;;;0.09090909090909091
ESPECIALLY;;;;;0.07407407407407407
SLEEPING;;;;;0.5
MR;;;;;0.25
MY;;;;;0.18181818181818182
TWENTY;;;;;1.0
AREALSO;;;;;0.4
HELICOPTER;;;;;0.06666666666666667
PASSENGER;;;;;0.5
NEWSPAPERS;;;;;0.08333333333333333
NO;;;;;0.0364963503649635
LAND;;;;;0.25
OF;;;;;0.10278682591386175
ON;;;;;0.08548387096774193
OR;;;;;0.022026431718061675
SUPERVISED;;;;;0.3333333333333333
THEELN;;;;;1.0
WEHEARD;;;;;0.3333333333333333
HADKIDNAPPED;;;;;0.4
WANT;;;;;0.01834862385321101
NORBERTO;;;;;0.1111111111111111
THISREGRETTABLE;;;;;0.6666666666666666
THEINDISCRIMINATE;;;;;1.0
COMMUNICATIONS;;;;;0.13333333333333333
KILLEDTOGETHER;;;;;0.5
BEATEN;;;;;0.3333333333333333
SO;;;;;0.04591836734693878
INTERESTS;;;;;0.038461538461538464
ORGANIZING;;;;;0.2
MINISTERS;;;;;0.09090909090909091
KIDNAPPERS;;;;;0.06666666666666667
TO;;;;;0.050880626223091974
OASDELEGATES;;;;;1.0
FORMATION;;;;;1.0
LATE;;;;;0.18181818181818182
APPROXIMATELY;;;;;0.037037037037037035
TUPAC;;;;;0.14285714285714285
V.;;;;;0.5
UN;;;;;0.13636363636363635
UP;;;;;0.08080808080808081
PERQUIN;;;;;0.4
US;;;;;0.03937007874015748
SMASHED;;;;;1.0
LATELAST;;;;;1.0
FUNERALS;;;;;0.5
LAST;;;;;0.08620689655172414
ASSASSINS;;;;;0.07692307692307693
WE;;;;;0.015775635407537247
COURTREGARDING;;;;;0.5
JOAQUINLOPEZ;;;;;0.38461538461538464
WAVE;;;;;0.21739130434782608
CASANOVA;;;;;0.06666666666666667
CRIME;;;;;0.03333333333333333
FIGHTER;;;;;0.75
CONSULATE;;;;;0.5
SALVADORANWORKERS;;;;;0.5
WOMEN;;;;;0.29545454545454547
EAR;;;;;0.6666666666666666
THEPERUVIAN;;;;;0.125
POLICEMEN;;;;;0.061224489795918366
STEPPED;;;;;0.25
ORDER;;;;;0.08870967741935484
LIBERATION;;;;;0.13068181818181818
BEING;;;;;0.07333333333333333
ANDOTHERS;;;;;0.2
SEIZED;;;;;0.06896551724137931
ASSOCIATION;;;;;0.09090909090909091
SPANIARDS;;;;;0.41509433962264153
WOMAN;;;;;0.3125
12-YEAR-OLD;;;;;0.25
LASTFRIDAY;;;;;0.5
EFE;;;;;0.25
POLICEMAN;;;;;0.14285714285714285
THATFORMER;;;;;0.2
OFFICIAL;;;;;0.10810810810810811
TIMES;;;;;0.08823529411764706
DISPATCH;;;;;0.125
JENNIFER;;;;;0.14285714285714285
VENCEREMOS;;;;;0.08
ACTION.ANOTHER;;;;;0.16666666666666666
ZUBIRI;;;;;0.3333333333333333
BEEN;;;;;0.06504065040650407
LABOR;;;;;0.13636363636363635
WHOKILLED;;;;;0.14285714285714285
AUTHORITIES;;;;;0.08791208791208792
MEET;;;;;0.08695652173913043
ELN;;;;;0.18461538461538463
DRAMATIZES;;;;;0.5
BACKGROUND;;;;;0.3333333333333333
END;;;;;0.05426356589147287
LINKING;;;;;0.3333333333333333
INDEFINITECONFINEMENT;;;;;0.5
INSTITUTION;;;;;0.125
WITHINTHE;;;;;0.5
THATEXPLODED;;;;;0.16666666666666666
ADVISER;;;;;0.05263157894736842
ADVISES;;;;;1.0
ACCOMPANY;;;;;0.2
ERP;;;;;0.3333333333333333
ENTER;;;;;0.125
RENEEMILIO;;;;;0.1111111111111111
GRAFICA;;;;;0.3333333333333333
THEVERSION;;;;;0.5
OTHERSALVADORAN;;;;;1.0
HAPPENED;;;;;0.08571428571428572
SEEMS;;;;;0.13333333333333333
HISREMAINS;;;;;1.0
HAVEFURTHER;;;;;1.0
GOING;;;;;0.02197802197802198
AMERICANUNIVERSITY;;;;;0.18181818181818182
MERE;;;;;0.07692307692307693
AFTER;;;;;0.10396039603960396
REJECTED;;;;;0.15
META;;;;;0.4
DECLARATION;;;;;0.047619047619047616
SHOCK;;;;;0.6666666666666666
CONDITION;;;;;0.11764705882352941
FREE;;;;;0.07142857142857142
ABUS;;;;;0.5
HARMLESS;;;;;1.0
UNJUSTSYSTEM;;;;;0.5
CARTELS;;;;;0.25
PRESUMABLYABANDONED;;;;;0.5
RELEASEDTODAY;;;;;0.6666666666666666
FOREIGN;;;;;0.10869565217391304
THEELECTORAL;;;;;1.0
EMPTY;;;;;0.2
FORCEFULLY;;;;;0.6666666666666666
WRITING;;;;;0.125
OLIGARCHIC;;;;;0.2
FAR;;;;;0.11428571428571428
PRESIDENTIALCANDIDATE;;;;;0.75
ANDTHEIR;;;;;0.6666666666666666
THISCENTER;;;;;1.0
GUNS;;;;;0.2
MARKER;;;;;1.0
SALAZAR;;;;;1.0
HASENDED;;;;;0.5
COLONEL;;;;;0.08208955223880597
ARRIVED;;;;;0.06666666666666667
FDP;;;;;0.3
FEB;;;;;0.15625
KNOWN;;;;;0.14634146341463414
SOCIALREFORM;;;;;0.4
KNOWS;;;;;0.05263157894736842
FEW;;;;;0.09032258064516129
ISVAGUE;;;;;0.5
FROM;;;;;0.05504587155963303
SLIGHTLY;;;;;0.1
INJURED;;;;;0.2523364485981308
STUDIO;;;;;0.1
MEXICANO;;;;;1.0
ACAR;;;;;0.5
ACAN;;;;;0.23333333333333334
PROVINCIAL;;;;;0.14285714285714285
CRISTIANCONFIRMED;;;;;0.5
ORTEGA;;;;;0.05263157894736842
CONSOLIDATED;;;;;0.3333333333333333
ADOPT;;;;;0.15384615384615385
MILITANTS;;;;;0.08333333333333333
CONTINUE;;;;;0.03571428571428571
SUSPEND;;;;;0.043478260869565216
STATEMENT;;;;;0.09375
DETONATED;;;;;0.15384615384615385
INTENDED;;;;;0.125
ANDINTERNATIONAL;;;;;0.6666666666666666
NINE;;;;;0.13043478260869565
EDUARDOCARRILLO;;;;;0.5
PORT;;;;;0.2
FOR;;;;;0.055876685934489405
MOSTPHILOSOPHICAL;;;;;0.3333333333333333
ADMINISTRATIVEDEPARTMENT;;;;;0.6666666666666666
POSSIBILITIES;;;;;0.16666666666666666
PACIFIC;;;;;0.5
THEONES;;;;;0.3333333333333333
OBLIGATION;;;;;0.2
ISSUESPECIAL;;;;;1.0
THEDEATH;;;;;0.3333333333333333
URBAN;;;;;0.05555555555555555
WAITED;;;;;0.5
JULIA;;;;;0.38461538461538464
AMBUSHES;;;;;0.25
OFRETIRED;;;;;1.0
DATELINE;;;;;0.3333333333333333
FORCE;;;;;0.1348314606741573
GENERALSTAFF;;;;;0.16666666666666666
AMBUSHED;;;;;0.14285714285714285
SALVADORANGOVERNMENT;;;;;0.15384615384615385
INGUATEMALA;;;;;0.75
ITSPOLITICAL;;;;;1.0
GACHA;;;;;0.08695652173913043
CRIMINALS;;;;;0.02127659574468085
CITY;;;;;0.11688311688311688
ABIDE;;;;;0.2
TREATED;;;;;0.1
JULIO;;;;;0.125
NOPROOF;;;;;0.3333333333333333
STAFFOFFICE;;;;;0.5
COLONELS;;;;;0.1
DESPICABLE;;;;;0.18181818181818182
APRIL;;;;;0.21739130434782608
ARCHBISHOPRIC;;;;;0.2
COLOMBIA;;;;;0.16216216216216217
ATTACK;;;;;0.17154811715481172
INSTRUCTION;;;;;0.25
DEPLORABLE;;;;;1.0
FACILITY;;;;;0.3333333333333333
DELIVER;;;;;0.25
ACTS;;;;;0.02564102564102564
BROUGHT;;;;;0.09523809523809523
VALUABLE;;;;;0.6
SALVADORAN;;;;;0.1326923076923077
REQUEST;;;;;0.03125
EARLIER;;;;;0.25
CONTRONTATION;;;;;0.5
SORROW;;;;;0.2727272727272727
GAS;;;;;0.09090909090909091
CONTROL;;;;;0.013157894736842105
IMPLICATES;;;;;0.5
CAMPAIGNS;;;;;0.5
IMPLICATED;;;;;0.045454545454545456
WILLGUIDE;;;;;1.0
LAUNCH;;;;;0.25
STRUGGLE;;;;;0.020202020202020204
ACCOMPLISHED;;;;;0.5
HK1803;;;;;0.6666666666666666
PRESIDENTVINICIO;;;;;1.0
DELEGATE;;;;;0.75
THATDR;;;;;0.5
BUILDING.FENASTRAS;;;;;1.0
GEN;;;;;0.09090909090909091
ACCUSING;;;;;0.07692307692307693
GET;;;;;0.1
BRIGADE;;;;;0.022222222222222223
ANDFACILITATING;;;;;1.0
PRESENT;;;;;0.046511627906976744
EXERTED;;;;;0.3333333333333333
PERSONALITIES;;;;;0.1111111111111111
WHOWERE;;;;;0.5555555555555556
CLANDESTINE;;;;;0.09523809523809523
CARIBBEANCOAST;;;;;1.0
DIFFERENT;;;;;0.06060606060606061
WILLBEAR;;;;;0.3333333333333333
RETIRED;;;;;0.5
FRANCISCO;;;;;0.017857142857142856
THE36-YEAR-OLD;;;;;1.0
15-YEAR-OLD;;;;;0.35714285714285715
SPECIALLYTRAINED;;;;;1.0
ADDS;;;;;0.05263157894736842
SABOTAGEDA;;;;;0.3333333333333333
ACTIONS.THE;;;;;1.0
RIGHT-WING;;;;;0.1875
BLACK;;;;;0.6666666666666666
POLICE;;;;;0.09482758620689655
CONTINUING;;;;;0.2
BLINDFOLDED;;;;;0.5
REORGANIZING;;;;;1.0
HEHAS;;;;;1.0
ALFONSO;;;;;0.0625
AUTOPSIESCARRIED;;;;;0.3333333333333333
GOD;;;;;0.4
EDUCATION.THEY;;;;;0.5
ON16;;;;;0.5
PARTICIPATIONIN;;;;;1.0
SUPERVISE;;;;;0.5
ANTIGOVERNMENT;;;;;0.3333333333333333
ECHAVARRIA;;;;;0.14285714285714285
DISTURBANCES;;;;;0.14285714285714285
SOME80;;;;;0.5
KIDNAPPING;;;;;0.03571428571428571
GUN;;;;;1.0
ADOC;;;;;0.5
REGION;;;;;0.06818181818181818
INCOME;;;;;0.16666666666666666
TEAMS;;;;;0.16666666666666666
MATERIAL;;;;;0.03571428571428571
HONDURAN;;;;;0.16666666666666666
THEEGYPTIAN;;;;;0.5
REGIME;;;;;0.0784313725490196
THURSDAY;;;;;0.4
CANTON;;;;;0.25
FRIDAY.HE;;;;;1.0
JUSTICE;;;;;0.049019607843137254
SATTEMPTS;;;;;1.0
DAVIS;;;;;0.5
SCANT;;;;;1.0
SOURCES;;;;;0.08035714285714286
WOUNDING;;;;;0.3333333333333333
AFTERNOON;;;;;0.11538461538461539
PUBLICOPINION;;;;;1.0
ISPROFOUND;;;;;1.0
ENDRECORDING;;;;;0.09090909090909091
THEABOMINABLE;;;;;0.5
ENGINEERS;;;;;0.23809523809523808
THROUGHOUTTHE;;;;;0.3333333333333333
PUERTO;;;;;0.2222222222222222
FISHING;;;;;0.16666666666666666
GARRISON;;;;;0.3333333333333333
HAD;;;;;0.08433734939759036
DEPARTMENTGOVERNOR;;;;;1.0
ANOTHERBUSINESSMAN;;;;;1.0
HAS;;;;;0.08376288659793814
CAMARGO;;;;;0.5
WEREKILLED;;;;;0.23076923076923078
FENASTRAS;;;;;0.1694915254237288
ONCE;;;;;0.03333333333333333
CHARGES;;;;;0.2
ONES;;;;;0.05128205128205128
NEEDY;;;;;1.0
PEASANT;;;;;0.11764705882352941
HER;;;;;0.375
OFFENSIVELAUNCHED;;;;;1.0
JUANRAMON;;;;;0.625
TELEPHONE;;;;;0.15
THESON-IN-LAW;;;;;0.5
PERSONSCOULD;;;;;0.5
0305;;;;;1.0
PUBLICSPECULATION;;;;;0.5
HIM;;;;;0.07692307692307693
HIT;;;;;0.125
HIS;;;;;0.10396039603960396
INTERVENE;;;;;0.16666666666666666
NEARBY;;;;;0.11764705882352941
FORMER;;;;;0.17525773195876287
ONLY;;;;;0.04697986577181208
RECENTTERRORIST;;;;;1.0
POSITIONS;;;;;0.02702702702702703
DENSELY;;;;;0.1
CHANCELLOR;;;;;1.0
DETACHED;;;;;0.2
ESCOBAR;;;;;0.09090909090909091
SHAKEN;;;;;0.1111111111111111
SEGUNDOMONTES;;;;;0.625
ESPECIALLYTHE;;;;;1.0
CONFLICT;;;;;0.038461538461538464
PANAMA;;;;;0.125
WEEK;;;;;0.0425531914893617
ACCUSE;;;;;0.09523809523809523
AMERICAN;;;;;0.09090909090909091
SHOULD;;;;;0.024390243902439025
LEFT;;;;;0.08411214953271028
HOW;;;;;0.023809523809523808
HOY;;;;;0.5
THEMILITARY;;;;;0.1111111111111111
SHOOTOUTIN;;;;;1.0
HIGHCOMMAND;;;;;0.6666666666666666
DENIES;;;;;0.25
SMALL;;;;;0.25
BETWEENTHE;;;;;0.2857142857142857
DENIED;;;;;0.03225806451612903
NEGOTIATORS;;;;;0.16666666666666666
REPRESSIVE;;;;;0.1
AUTHORS;;;;;0.25
CENTENO;;;;;0.2
LOVEPEACE;;;;;1.0
COMMAND.ACCORDING;;;;;1.0
ELIMINATE;;;;;0.25
THEWORLD;;;;;0.2
CAPTURE;;;;;0.09090909090909091
ASSASSINATIONS;;;;;0.25
PATRICIA;;;;;0.36363636363636365
ONTO;;;;;1.0
HUMANITARIAN;;;;;0.08333333333333333
WELL;;;;;0.15862068965517243
JUNIN;;;;;0.375
THEPRESENCE;;;;;0.25
MENIN;;;;;0.6
PASTINGPROPAGANDA;;;;;1.0
FRUITLESS;;;;;0.5
COLOMBIAN;;;;;0.0962962962962963
OFSOLVING;;;;;0.3333333333333333
FORPROTECTION;;;;;0.5
REPUDIATE;;;;;0.6666666666666666
ACTIONWAS;;;;;0.16666666666666666
WENT;;;;;0.12903225806451613
CONDEMN;;;;;0.07142857142857142
GUNSHOT;;;;;0.5
ARRIVE;;;;;0.125
BLOODY;;;;;0.1
MURDEREDFATHER;;;;;1.0
KANGAROO;;;;;1.0
SOCIAL;;;;;0.19753086419753085
WEST;;;;;0.08333333333333333
DEATH;;;;;0.1912568306010929
FUEL;;;;;0.13333333333333333
WERE;;;;;0.15195071868583163
SOLDIERS;;;;;0.037037037037037035
ANDCOINCIDED;;;;;0.5
THECONTINUATION;;;;;0.25
LESS;;;;;0.125
COMMANDER;;;;;0.11382113821138211
RIGHTIST;;;;;0.058823529411764705
PRO-CASTROITE;;;;;1.0
TOWNSHIP;;;;;0.6
BLAST;;;;;0.375
JUNTA;;;;;0.25
JOSEALZATE;;;;;1.0
THATLIBERAL;;;;;0.5
ISADMIRAL;;;;;1.0
GATHERING;;;;;0.25
ICA;;;;;0.6666666666666666
PATROL;;;;;0.11764705882352941
THREATS;;;;;0.2857142857142857
BRITISH;;;;;0.21428571428571427
TWOCHILDREN;;;;;1.0
SUSPECTED;;;;;0.2857142857142857
INDIVIDUALSSHOT;;;;;0.5
CHRISTMAS;;;;;0.2
FROMTHE;;;;;0.058823529411764705
EIGHT;;;;;0.13793103448275862
MARIATOJEIRA;;;;;0.3333333333333333
FIRMLY;;;;;0.5
NOTCONTINUE;;;;;0.3333333333333333
AMERICA;;;;;0.08928571428571429
TOURIST;;;;;0.25
NORDEFLYGHT;;;;;0.3333333333333333
IRI;;;;;0.5
REITERATE;;;;;0.11764705882352941
THEEXCLUSIVE;;;;;0.5
DISTRICT;;;;;0.21428571428571427
UNITED;;;;;0.029411764705882353
NAMING;;;;;0.5
APPEARANCES;;;;;0.5
GONZALEZ;;;;;0.20512820512820512
DOWN;;;;;0.047619047619047616
WECOLOMBIANS;;;;;1.0
ITS;;;;;0.028846153846153848
ENTIREWORLD;;;;;1.0
FOUND;;;;;0.015873015873015872
CLUE;;;;;0.25
EARLY;;;;;0.2127659574468085
3-SECOND;;;;;1.0
HIGHWAY;;;;;0.2
LEGALADVISOR;;;;;1.0
SPILL;;;;;0.25
WAGINGAGAINST;;;;;1.0
CHILDRENAND;;;;;0.5
DEFENSE;;;;;0.10144927536231885
OFCALLAO;;;;;0.5
THEPOSSIBILITIES;;;;;1.0
REPRESENTATIVES;;;;;0.043478260869565216
LOPEZ;;;;;0.425531914893617
CONTINUOUSLY;;;;;0.5
LEFTIST;;;;;0.05405405405405406
ASSASSINATION;;;;;0.26804123711340205
BORDER;;;;;0.07407407407407407
THEDENSELY;;;;;0.25
LIFTED;;;;;1.0
AMPARO;;;;;0.5
THECAPITAL;;;;;0.14285714285714285
ACOMA;;;;;1.0
LETTER;;;;;0.07692307692307693
PUNISH;;;;;0.14285714285714285
THEPRESIDENCY;;;;;0.75
ALIAS;;;;;0.2
ONPAGES;;;;;0.3333333333333333
FAMOUS;;;;;0.14285714285714285
ENTRENCHED;;;;;1.0
JAN;;;;;0.10256410256410256
GOVERNMENTWAS;;;;;0.5
HEWANTS;;;;;0.5
IMPORTANTTO;;;;;0.3333333333333333
GENERALS;;;;;0.25
PRIESTSAND;;;;;0.75
BARBARIC;;;;;0.25
WALDEMAR;;;;;0.1111111111111111
RESPONSE;;;;;0.08333333333333333
EMISORAS;;;;;0.5
THINGS;;;;;0.045454545454545456
PARKED;;;;;0.07142857142857142
UNIDENTIFIEDGUNMEN;;;;;1.0
DECREED;;;;;0.25
ASSASSINATEDON;;;;;1.0
ANDSTRENGTHEN;;;;;0.5
CIVILIANS;;;;;0.023255813953488372
